station_id,last_updated,num_bikes_available,num_docks_available
29,2023-05-11 01:00:00,7.3559322033898304,23.64406779661017
29,2023-05-11 02:00:00,14.0,17.0
29,2023-05-11 06:00:00,16.0,15.0
29,2023-05-13 20:00:00,18.12121212121212,12.878787878787879
29,2023-05-13 21:00:00,18.0,13.0
30,2023-05-10 02:00:00,19.0,0.0
30,2023-05-10 03:00:00,19.0,0.0
30,2023-05-10 07:00:00,0.0,10.0
30,2023-05-10 23:00:00,6.411764705882353,12.588235294117647
30,2023-05-11 00:00:00,6.0,13.0
30,2023-05-11 01:00:00,7.796610169491525,11.203389830508474
30,2023-05-11 02:00:00,8.358490566037736,10.641509433962264
30,2023-05-11 06:00:00,10.0,9.0
30,2023-05-13 20:00:00,6.636363636363637,12.363636363636363
30,2023-05-13 21:00:00,5.904761904761905,13.095238095238095
31,2023-05-10 02:00:00,5.153846153846154,9.846153846153847
31,2023-05-10 03:00:00,12.0,3.0
31,2023-05-10 07:00:00,0.0,9.0
31,2023-05-10 23:00:00,5.588235294117647,9.411764705882353
31,2023-05-11 00:00:00,7.92,7.08
31,2023-05-11 01:00:00,11.576271186440678,3.4237288135593222
31,2023-05-11 02:00:00,12.415094339622641,2.5849056603773586
31,2023-05-11 06:00:00,15.0,0.0
31,2023-05-13 20:00:00,4.484848484848484,10.515151515151516
31,2023-05-13 21:00:00,5.619047619047619,9.380952380952381
32,2023-05-10 02:00:00,16.307692307692307,0.6923076923076923
32,2023-05-10 03:00:00,16.4,0.6
32,2023-05-10 07:00:00,0.0,5.0
32,2023-05-10 23:00:00,4.235294117647059,12.764705882352942
32,2023-05-11 00:00:00,3.48,13.48
32,2023-05-11 01:00:00,10.389830508474576,6.610169491525424
32,2023-05-11 02:00:00,11.962264150943396,5.037735849056604
32,2023-05-11 06:00:00,9.0,7.0
32,2023-05-13 20:00:00,2.878787878787879,15.121212121212121
32,2023-05-13 21:00:00,4.571428571428571,13.428571428571429
33,2023-05-10 02:00:00,9.076923076923077,16.897435897435898
33,2023-05-10 03:00:00,10.3,15.7
33,2023-05-10 07:00:00,0.0,5.0
33,2023-05-10 23:00:00,5.0,22.0
33,2023-05-11 00:00:00,7.12,19.88
33,2023-05-11 01:00:00,6.88135593220339,20.11864406779661
33,2023-05-11 02:00:00,5.981132075471698,21.0188679245283
33,2023-05-11 06:00:00,7.0,20.0
33,2023-05-13 20:00:00,10.333333333333334,16.666666666666668
33,2023-05-13 21:00:00,12.0,15.0
34,2023-05-10 02:00:00,2.6923076923076925,16.307692307692307
34,2023-05-10 03:00:00,3.8,15.2
34,2023-05-10 07:00:00,0.0,13.0
34,2023-05-10 23:00:00,13.0,6.0
34,2023-05-11 00:00:00,13.0,6.0
34,2023-05-11 01:00:00,14.372881355932204,4.627118644067797
34,2023-05-11 02:00:00,14.81132075471698,4.188679245283019
34,2023-05-11 06:00:00,15.0,4.0
34,2023-05-13 20:00:00,4.9393939393939394,14.06060606060606
34,2023-05-13 21:00:00,3.0,16.0
35,2023-05-10 02:00:00,0.0,0.0
35,2023-05-10 03:00:00,0.0,0.0
35,2023-05-10 07:00:00,0.0,0.0
35,2023-05-10 23:00:00,0.0,0.0
35,2023-05-11 00:00:00,0.0,0.0
35,2023-05-11 01:00:00,0.0,0.0
35,2023-05-11 02:00:00,0.0,0.0
35,2023-05-11 06:00:00,0.0,0.0
35,2023-05-13 20:00:00,0.0,0.0
35,2023-05-13 21:00:00,0.0,0.0
36,2023-05-10 02:00:00,4.435897435897436,14.564102564102564
36,2023-05-10 03:00:00,4.0,15.0
36,2023-05-10 07:00:00,0.0,17.0
36,2023-05-10 23:00:00,10.0,9.0
36,2023-05-11 00:00:00,8.76,10.24
36,2023-05-11 01:00:00,8.101694915254237,10.898305084745763
36,2023-05-11 02:00:00,7.490566037735849,11.50943396226415
36,2023-05-11 06:00:00,8.0,11.0
36,2023-05-13 20:00:00,9.242424242424242,9.757575757575758
36,2023-05-13 21:00:00,9.0,10.0
37,2023-05-10 02:00:00,23.17948717948718,7.794871794871795
37,2023-05-10 03:00:00,20.0,11.0
37,2023-05-10 07:00:00,0.0,7.0
37,2023-05-10 23:00:00,16.823529411764707,14.176470588235293
37,2023-05-11 00:00:00,16.28,14.72
37,2023-05-11 01:00:00,17.74576271186441,13.254237288135593
37,2023-05-11 02:00:00,19.566037735849058,11.433962264150944
37,2023-05-11 06:00:00,23.0,8.0
37,2023-05-13 20:00:00,2.696969696969697,28.303030303030305
37,2023-05-13 21:00:00,1.8095238095238095,29.19047619047619
38,2023-05-10 02:00:00,0.8461538461538461,22.128205128205128
38,2023-05-10 03:00:00,2.9,20.1
38,2023-05-10 07:00:00,0.0,9.0
38,2023-05-10 23:00:00,14.941176470588236,8.058823529411764
38,2023-05-11 00:00:00,13.52,9.48
38,2023-05-11 01:00:00,12.745762711864407,10.254237288135593
38,2023-05-11 02:00:00,9.79245283018868,13.20754716981132
38,2023-05-11 06:00:00,18.0,4.0
38,2023-05-13 20:00:00,4.363636363636363,18.636363636363637
38,2023-05-13 21:00:00,4.904761904761905,18.095238095238095
39,2023-05-10 02:00:00,0.9743589743589743,18.025641025641026
39,2023-05-10 03:00:00,2.0,17.0
39,2023-05-10 07:00:00,0.0,14.0
39,2023-05-10 23:00:00,8.764705882352942,10.235294117647058
39,2023-05-11 00:00:00,7.64,11.36
39,2023-05-11 01:00:00,3.406779661016949,15.59322033898305
39,2023-05-11 02:00:00,2.0754716981132075,16.92452830188679
39,2023-05-11 06:00:00,7.0,12.0
39,2023-05-13 20:00:00,9.242424242424242,9.757575757575758
39,2023-05-13 21:00:00,9.857142857142858,9.142857142857142
40,2023-05-10 02:00:00,7.410256410256411,23.58974358974359
40,2023-05-10 03:00:00,6.2,24.8
40,2023-05-10 07:00:00,0.0,22.0
40,2023-05-10 23:00:00,16.647058823529413,14.352941176470589
40,2023-05-11 00:00:00,14.72,16.28
40,2023-05-11 01:00:00,13.64406779661017,17.35593220338983
40,2023-05-11 02:00:00,14.0,17.0
40,2023-05-11 06:00:00,14.0,17.0
40,2023-05-13 20:00:00,7.090909090909091,23.90909090909091
40,2023-05-13 21:00:00,6.285714285714286,24.714285714285715
41,2023-05-10 02:00:00,0.8205128205128205,22.17948717948718
41,2023-05-10 03:00:00,3.0,20.0
41,2023-05-10 07:00:00,0.0,16.0
41,2023-05-10 23:00:00,5.9411764705882355,17.058823529411764
41,2023-05-11 00:00:00,6.4,16.6
41,2023-05-11 01:00:00,2.610169491525424,20.389830508474578
41,2023-05-11 02:00:00,1.9433962264150944,21.056603773584907
41,2023-05-11 06:00:00,2.0,21.0
41,2023-05-13 20:00:00,1.6666666666666667,21.333333333333332
41,2023-05-13 21:00:00,3.0,20.0
42,2023-05-10 02:00:00,11.846153846153847,6.153846153846154
42,2023-05-10 03:00:00,12.9,5.1
42,2023-05-10 07:00:00,0.0,8.0
